id,Amikacin,Capreomycin,Ciprofloxacin,Ethambutol,Ethionamide,Isoniazid,Kanamycin,Moxifloxacin,Ofloxacin,Prothionamide,Pyrazinamide,Rifampicin,Streptomycin
ERR1034871,0.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0
ERR1034872,0.0,0.0,,,1.0,,0.0,,1.0,,,,
ERR1034873,1.0,1.0,,,1.0,,1.0,,1.0,,,,
ERR1034874,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0
ERR1034875,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0
ERR1034876,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,1.0,1.0,1.0
ERR1034877,,,,0.0,,,,,,,,,1.0
ERR1034878,0.0,1.0,,,1.0,,0.0,,1.0,,,,
ERR1034879,1.0,1.0,,,1.0,,0.0,,0.0,,,,
ERR1034880,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,,1.0,1.0,1.0
ERR1034881,0.0,0.0,,,1.0,,0.0,,0.0,,,,
ERR1034882,0.0,0.0,,0.0,1.0,1.0,,,0.0,,1.0,1.0,1.0
ERR1034883,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,1.0,1.0,1.0
ERR1034886,1.0,1.0,,,1.0,,1.0,,1.0,,,,
ERR1034887,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,,1.0,1.0,1.0
ERR1034888,0.0,0.0,,,1.0,,1.0,,1.0,,,,
ERR1034889,0.0,1.0,,0.0,1.0,1.0,0.0,,1.0,,0.0,1.0,1.0
ERR1034890,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,0.0,1.0,1.0
ERR1034891,0.0,0.0,,0.0,1.0,1.0,,,0.0,,0.0,0.0,1.0
ERR1034893,1.0,0.0,,,1.0,,1.0,,0.0,,,,
ERR1034894,1.0,1.0,,,1.0,,1.0,,0.0,,,,
ERR1034895,1.0,1.0,,,1.0,,1.0,,1.0,,,,
ERR1034896,0.0,0.0,,0.0,1.0,1.0,0.0,,1.0,,0.0,1.0,1.0
ERR1034897,0.0,0.0,,,0.0,1.0,0.0,,0.0,,,1.0,
ERR1034898,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,0.0,1.0,1.0
ERR1034900,1.0,1.0,,,1.0,,1.0,,0.0,,,,
ERR1034901,0.0,0.0,,,1.0,,1.0,,1.0,,,,
ERR1034902,1.0,1.0,,,1.0,,1.0,,1.0,,,,
ERR1034903,0.0,0.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0
ERR1034904,0.0,0.0,,,1.0,,0.0,,0.0,,,,
ERR1034905,0.0,0.0,,0.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0
ERR1034906,0.0,0.0,,,1.0,,1.0,,1.0,,,,
ERR1034907,1.0,1.0,,,0.0,,1.0,,0.0,,,,
ERR1034908,0.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0
ERR1034909,1.0,1.0,,,1.0,,1.0,,1.0,,,,
ERR1034910,1.0,1.0,,,1.0,,1.0,,1.0,,,,
ERR1034912,,,,0.0,,1.0,,,,,,1.0,
ERR1034913,,,,1.0,,1.0,,,,,,1.0,
ERR1034914,,,,0.0,,1.0,,,,,,0.0,
ERR1034915,,,,0.0,0.0,1.0,0.0,,0.0,,,0.0,1.0
ERR1034916,,,,0.0,,1.0,,,,,,0.0,
ERR1034917,,,,0.0,,1.0,,,,,,0.0,
ERR1034918,,,,0.0,,1.0,,,,,,1.0,
ERR1034919,,,,0.0,,1.0,,,,,,1.0,
ERR1034920,,,,1.0,,1.0,,,,,,1.0,
ERR1034921,,,,0.0,0.0,0.0,,,,,,1.0,0.0
ERR1034922,,,,0.0,0.0,1.0,,,,,,0.0,0.0
ERR1034923,,,,0.0,,0.0,,,,,,1.0,
ERR1034924,,,,0.0,,1.0,,,,,,0.0,
ERR1034926,,,,0.0,,1.0,,,,,,0.0,
ERR1034927,0.0,,,0.0,0.0,1.0,,,0.0,,,0.0,
ERR1034928,,,,0.0,,1.0,,,,,,0.0,
ERR1034929,0.0,,,0.0,0.0,1.0,,,0.0,,,0.0,
ERR1034930,,,,0.0,,1.0,,,,,,0.0,
ERR1034931,,,,0.0,,1.0,,,,,,0.0,
ERR1034932,,,,0.0,1.0,1.0,,,,,,0.0,
ERR1034934,,,,0.0,,1.0,,,,,,1.0,
ERR1034935,0.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1034936,,,,0.0,,1.0,,,,,,0.0,
ERR1034937,,,,0.0,0.0,1.0,,,,,,0.0,0.0
ERR1034938,0.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1034939,0.0,,,1.0,1.0,1.0,,,0.0,,,1.0,
ERR1034940,0.0,,,0.0,0.0,1.0,,,0.0,,,0.0,
ERR1034941,0.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1034942,,,,0.0,0.0,1.0,0.0,,0.0,,,1.0,0.0
ERR1034943,0.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1034944,,,,0.0,,1.0,,,,,,0.0,
ERR1034946,0.0,,,,0.0,,,,1.0,,,,
ERR1034947,1.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1034948,,,,0.0,,1.0,,,,,,0.0,
ERR1034949,0.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1034952,,,,0.0,,1.0,,,,,,0.0,
ERR1034953,0.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1034954,,,,0.0,,0.0,,,,,,1.0,
ERR1034955,0.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1034956,0.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1034957,0.0,,,0.0,0.0,1.0,,,0.0,,,0.0,
ERR1034958,0.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1034959,,,,0.0,0.0,1.0,,,,,,0.0,0.0
ERR1034960,,,,0.0,0.0,1.0,0.0,,0.0,,1.0,1.0,1.0
ERR1034961,,,,0.0,0.0,1.0,,,,,,0.0,0.0
ERR1034962,0.0,,,0.0,0.0,0.0,,,0.0,,,1.0,
ERR1034963,0.0,,,0.0,0.0,1.0,,,0.0,,,0.0,
ERR1034964,,,,,,1.0,,,,,,0.0,
ERR1034966,,,,0.0,0.0,1.0,,,,,,0.0,0.0
ERR1034967,0.0,,,0.0,0.0,1.0,,,0.0,,,0.0,
ERR1034968,0.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1034969,0.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1034970,0.0,,,0.0,0.0,1.0,,,0.0,,,0.0,
ERR1034971,,,,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,1.0
ERR1034972,0.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1034973,,,,0.0,1.0,1.0,0.0,,0.0,,,0.0,1.0
ERR1034974,,,,0.0,0.0,1.0,0.0,,0.0,,,1.0,0.0
ERR1034975,,,,0.0,0.0,1.0,0.0,,0.0,,,0.0,1.0
ERR1034976,,,,0.0,0.0,1.0,,,,,,0.0,0.0
ERR1034977,0.0,,,0.0,0.0,1.0,,,0.0,,,0.0,
ERR1034978,0.0,,,0.0,0.0,1.0,,,0.0,,,0.0,
ERR1034979,0.0,,,0.0,0.0,1.0,,,0.0,,,0.0,
ERR1034980,,,,0.0,0.0,1.0,,,,,,0.0,0.0
ERR1034981,,,,0.0,,1.0,,,,,,1.0,
ERR1034982,,,,0.0,,1.0,,,,,,1.0,
ERR1034983,,,,0.0,,1.0,,,,,,1.0,
ERR1034984,1.0,,,,0.0,1.0,,,1.0,,,1.0,
ERR1034985,,,,0.0,,0.0,,,,,,1.0,
ERR1034987,,,,0.0,,1.0,,,,,,1.0,
ERR1034988,,,,0.0,,0.0,,,,,,1.0,
ERR1034989,,,,0.0,,1.0,,,,,,0.0,
ERR1034990,,,,0.0,,1.0,,,,,,1.0,
ERR1034991,,,,0.0,,0.0,,,,,,1.0,
ERR1034992,,,,0.0,0.0,1.0,,,,,,0.0,0.0
ERR1034993,,,,0.0,0.0,1.0,0.0,,0.0,,0.0,1.0,0.0
ERR1034994,,,,0.0,0.0,1.0,,,,,,0.0,0.0
ERR1034995,,,,0.0,,1.0,,,,,,1.0,
ERR1034996,,,,0.0,0.0,1.0,0.0,,1.0,,1.0,1.0,0.0
ERR1034997,,,,0.0,,1.0,,,,,,1.0,
ERR1034998,,,,0.0,0.0,1.0,,,,,,0.0,0.0
ERR1034999,,,,0.0,1.0,1.0,1.0,,1.0,,1.0,1.0,0.0
ERR1035000,,,,0.0,,1.0,,,,,,1.0,
ERR1035001,,,,0.0,,1.0,,,,,,1.0,
ERR1035002,,,,0.0,,1.0,,,,,,1.0,
ERR1035004,,,,0.0,0.0,1.0,0.0,,0.0,,0.0,1.0,0.0
ERR1035005,1.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1035006,0.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1035007,1.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1035008,,,,0.0,,0.0,,,,,,1.0,
ERR1035009,,,,0.0,1.0,1.0,,,,,,1.0,
ERR1035010,0.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1035011,0.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1035012,0.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1035013,1.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1035014,,,,0.0,1.0,1.0,0.0,,0.0,,0.0,1.0,0.0
ERR1035015,,,,1.0,,1.0,,,,,,1.0,
ERR1035016,,,,0.0,,0.0,,,,,,1.0,
ERR1035017,0.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1035018,,,,0.0,0.0,1.0,,,,,,0.0,0.0
ERR1035019,,,,0.0,,0.0,,,,,,1.0,
ERR1035020,,,,0.0,,1.0,,,,,,1.0,
ERR1035021,,,,0.0,,0.0,,,,,,1.0,
ERR1035022,,,,0.0,,0.0,,,,,,1.0,
ERR1035023,1.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1035024,1.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1035025,1.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1035026,0.0,,,0.0,0.0,0.0,,,0.0,,,1.0,
ERR1035027,1.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1035028,0.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1035029,,,,0.0,0.0,1.0,,,,,,0.0,0.0
ERR1035030,0.0,,,,0.0,,,,1.0,,,,
ERR1035031,1.0,,,0.0,1.0,1.0,,,1.0,,,1.0,
ERR1035032,0.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1035033,,,,0.0,,0.0,,,,,,1.0,
ERR1035034,0.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1035035,,,,0.0,0.0,1.0,,,,,,0.0,0.0
ERR1035036,1.0,,,1.0,0.0,1.0,,,0.0,,,1.0,
ERR1035037,0.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1035038,1.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1035039,,,,0.0,,0.0,,,,,,1.0,
ERR1035040,0.0,,,0.0,0.0,0.0,,,0.0,,,1.0,
ERR1035041,1.0,,,0.0,1.0,1.0,,,1.0,,,1.0,
ERR1035042,1.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1035043,0.0,,,0.0,0.0,1.0,,,0.0,,,1.0,
ERR1035044,,,,0.0,0.0,0.0,,,,,,1.0,0.0
ERR1035045,0.0,,,0.0,0.0,0.0,,,0.0,,,1.0,
ERR1035047,0.0,,,0.0,0.0,0.0,,,0.0,,,1.0,
ERR1035048,,,,0.0,1.0,1.0,0.0,,0.0,,,0.0,1.0
ERR1035049,0.0,,,0.0,0.0,0.0,,,0.0,,,1.0,
ERR1035050,0.0,,,0.0,0.0,0.0,,,0.0,,,1.0,
ERR1035051,0.0,,,0.0,0.0,0.0,,,0.0,,,1.0,
ERR1035052,0.0,,,0.0,0.0,0.0,,,0.0,,,1.0,
ERR1035053,,,,0.0,0.0,0.0,,,,,,1.0,0.0
ERR1035054,,,,0.0,,1.0,,,,,,0.0,
ERR1035055,,,,0.0,,0.0,,,,,,1.0,
ERR1035056,,,,,,0.0,,,,,,0.0,
ERR1035057,,,,0.0,,1.0,,,,,,1.0,
ERR1035058,,,,0.0,,1.0,,,,,,1.0,
ERR1035059,,,,0.0,,0.0,,,,,,1.0,
ERR1035060,,,,0.0,,1.0,,,,,,0.0,
ERR1035061,,,,1.0,,1.0,,,,,,1.0,
ERR1035062,,,,0.0,0.0,1.0,,,,,,0.0,0.0
ERR1035063,,,,0.0,,1.0,,,,,,0.0,
ERR1035064,,,,0.0,,0.0,,,,,,1.0,
ERR1035065,,,,0.0,0.0,1.0,,,1.0,,,0.0,
ERR1035066,0.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1035067,1.0,,,,0.0,0.0,,,0.0,,,1.0,
ERR1035068,0.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1035069,1.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1035071,,,,0.0,,0.0,,,,,,1.0,
ERR1035072,1.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1035073,,,,0.0,0.0,1.0,,,1.0,,,,
ERR1035075,0.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1035076,1.0,,,1.0,0.0,1.0,,,1.0,,,1.0,
ERR1035077,1.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1035078,1.0,,,1.0,0.0,1.0,,,1.0,,,1.0,
ERR1035079,1.0,,,0.0,1.0,1.0,,,1.0,,,1.0,
ERR1035080,0.0,,,,0.0,,,,1.0,,,,
ERR1035081,0.0,,,0.0,1.0,1.0,,,1.0,,,1.0,
ERR1035083,0.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1035084,1.0,,,,0.0,,,,0.0,,,,
ERR1035085,0.0,,,0.0,0.0,1.0,,,1.0,,,1.0,
ERR1035086,,,,0.0,,1.0,,,,,,1.0,1.0
ERR1035087,,,,0.0,,0.0,,,,,,1.0,0.0
ERR1035088,,,,1.0,,1.0,,,,,,1.0,1.0
ERR1035089,,,,0.0,,1.0,,,,,,1.0,1.0
ERR1035090,,,,0.0,,1.0,,,,,,1.0,1.0
ERR1035092,,,,0.0,,1.0,,,,,,1.0,1.0
ERR1035093,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035094,,,,1.0,,1.0,,,,,,1.0,1.0
ERR1035095,,,,1.0,,1.0,,,,,,1.0,1.0
ERR1035099,,,,1.0,0.0,1.0,0.0,,1.0,,1.0,1.0,1.0
ERR1035100,,,,1.0,0.0,1.0,0.0,,1.0,,1.0,1.0,1.0
ERR1035101,,,,1.0,0.0,1.0,0.0,,1.0,,1.0,1.0,1.0
ERR1035102,,,,1.0,0.0,1.0,0.0,,1.0,,0.0,1.0,1.0
ERR1035103,,,,1.0,0.0,1.0,0.0,,1.0,,1.0,1.0,1.0
ERR1035104,,,,1.0,0.0,1.0,0.0,,1.0,,1.0,1.0,1.0
ERR1035105,,,,0.0,1.0,1.0,0.0,,1.0,,0.0,1.0,1.0
ERR1035107,,,,,,0.0,,,1.0,,,1.0,
ERR1035108,,,,,,0.0,,,,,,0.0,
ERR1035109,,,,,,1.0,,,,,,0.0,
ERR1035110,,,,,,0.0,,,,,,0.0,
ERR1035111,,,,,,0.0,,,,,,0.0,
ERR1035112,,,,,,0.0,,,,,,0.0,
ERR1035114,,,,,,0.0,,,,,,0.0,
ERR1035115,,,,,,0.0,,,,,,0.0,
ERR1035116,,,,,,0.0,,,,,,0.0,
ERR1035117,,,,,,0.0,,,,,,0.0,
ERR1035118,,,,,,0.0,,,,,,0.0,
ERR1035119,,,,,,0.0,,,,,,0.0,
ERR1035120,,,,,,0.0,,,,,,0.0,
ERR1035121,,,,,,0.0,,,,,,0.0,
ERR1035123,,,,,,0.0,,,,,,0.0,
ERR1035124,,,,,,0.0,,,,,,0.0,
ERR1035125,,,,,,0.0,,,,,,0.0,
ERR1035126,,,,0.0,,1.0,,,,,0.0,0.0,0.0
ERR1035127,,,,1.0,,1.0,,,,,0.0,1.0,1.0
ERR1035128,,,,,,0.0,,,,,,0.0,
ERR1035129,,,,,,0.0,,,,,,0.0,
ERR1035130,,,,,,0.0,,,,,,0.0,
ERR1035131,,,,,,0.0,,,,,,0.0,
ERR1035132,,,,,,1.0,,,,,,0.0,
ERR1035133,,,,,,1.0,,,,,,0.0,
ERR1035134,,,,,,0.0,,,,,,0.0,
ERR1035135,,,,,,0.0,,,,,,0.0,
ERR1035136,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035137,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035139,,,,1.0,,1.0,,,,,,1.0,1.0
ERR1035140,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035142,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035143,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035144,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035145,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035147,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035148,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035152,,,,0.0,,1.0,,,,,,0.0,1.0
ERR1035153,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035154,,,,0.0,,1.0,,,,,,0.0,0.0
ERR1035155,,,,0.0,,1.0,,,,,,1.0,0.0
ERR1035158,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035159,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035160,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035161,,,,0.0,,1.0,,,,,,1.0,0.0
ERR1035163,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035165,,,,0.0,,1.0,,,,,,0.0,0.0
ERR1035167,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035169,,,,1.0,,1.0,,,,,,1.0,1.0
ERR1035170,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035171,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035172,,,,0.0,,0.0,,,,,,0.0,0.0
ERR1035174,0.0,0.0,,0.0,0.0,1.0,,0.0,1.0,,0.0,1.0,1.0
ERR1035175,0.0,0.0,,1.0,0.0,1.0,,0.0,0.0,,1.0,1.0,1.0
ERR1035176,0.0,0.0,,0.0,0.0,1.0,,0.0,0.0,,1.0,1.0,1.0
ERR1035177,1.0,0.0,,0.0,0.0,1.0,,1.0,1.0,,0.0,1.0,1.0
ERR1035178,,,,0.0,,1.0,,,,,0.0,0.0,0.0
ERR1035179,,,,0.0,,1.0,,,,,0.0,0.0,1.0
ERR1035181,0.0,0.0,,0.0,0.0,1.0,,0.0,0.0,,1.0,1.0,1.0
ERR1035191,0.0,0.0,,0.0,1.0,1.0,,0.0,1.0,,1.0,1.0,0.0
ERR1035192,0.0,0.0,,1.0,0.0,1.0,,0.0,0.0,,1.0,1.0,1.0
ERR1035193,0.0,0.0,,0.0,0.0,1.0,,0.0,0.0,,1.0,1.0,1.0
ERR1035194,1.0,1.0,,0.0,1.0,1.0,,0.0,1.0,,1.0,1.0,0.0
ERR1035196,0.0,0.0,,0.0,1.0,1.0,,0.0,1.0,,1.0,1.0,1.0
ERR1035198,,,,0.0,,1.0,,,,,0.0,0.0,0.0
ERR1035199,0.0,0.0,,1.0,1.0,1.0,,0.0,1.0,,1.0,1.0,1.0
ERR1035200,,,,0.0,,1.0,,,,,0.0,0.0,0.0
ERR1035202,0.0,0.0,,1.0,0.0,1.0,,0.0,0.0,,1.0,1.0,1.0
ERR1035203,,,,0.0,,1.0,,,,,1.0,1.0,0.0
ERR1035204,0.0,0.0,,1.0,0.0,1.0,,0.0,1.0,,1.0,1.0,0.0
ERR1035207,0.0,0.0,,1.0,1.0,1.0,,0.0,1.0,,1.0,1.0,1.0
ERR1035208,,,,0.0,,1.0,,,,,0.0,0.0,1.0
ERR1035209,,,,0.0,,1.0,,,,,0.0,0.0,0.0
ERR1035210,,,,0.0,,1.0,,,,,0.0,0.0,1.0
ERR1035211,,,,0.0,,1.0,,,,,0.0,0.0,0.0
ERR1035213,,,,0.0,,1.0,,,,,0.0,0.0,1.0
ERR1035214,0.0,0.0,,1.0,1.0,1.0,,0.0,1.0,,1.0,1.0,1.0
ERR1035216,,,,0.0,,1.0,,,,,0.0,0.0,0.0
ERR1035217,,,,0.0,,1.0,,,,,0.0,0.0,0.0
ERR1035219,,,,1.0,,1.0,,,,,0.0,1.0,0.0
ERR1035221,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0
ERR1035222,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
ERR1035224,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,0.0,1.0,0.0
ERR1035225,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0
ERR1035226,,,,1.0,,1.0,,,,,1.0,1.0,1.0
ERR1035227,0.0,0.0,,1.0,1.0,1.0,0.0,,0.0,,1.0,1.0,1.0
ERR1035228,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0
ERR1035230,,,,0.0,,1.0,,,,,0.0,0.0,1.0
ERR1035231,,,,0.0,,0.0,,,,,0.0,0.0,0.0
ERR1035232,,,,0.0,,0.0,,,,,0.0,0.0,0.0
ERR1035234,1.0,1.0,,1.0,1.0,1.0,,0.0,0.0,,1.0,1.0,1.0
ERR1035235,1.0,1.0,,0.0,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0
ERR1035236,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,1.0
ERR1035237,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0
ERR1035238,,,,1.0,,1.0,,,,,1.0,1.0,1.0
ERR1035240,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0
ERR1035241,,,,0.0,,1.0,,,,,1.0,1.0,1.0
ERR1035242,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,1.0
ERR1035243,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.0
ERR1035244,0.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.0
ERR1035245,1.0,1.0,,1.0,1.0,1.0,,0.0,0.0,,1.0,1.0,1.0
ERR1035246,0.0,1.0,,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0
ERR1035247,1.0,1.0,,1.0,1.0,1.0,,0.0,0.0,,1.0,1.0,1.0
ERR1035248,,,,0.0,,0.0,,,,,0.0,0.0,0.0
ERR1035249,,,,0.0,,0.0,,,,,0.0,0.0,0.0
ERR1035250,,,,0.0,,0.0,,,,,0.0,0.0,0.0
ERR1035251,,,,0.0,,1.0,,,,,,1.0,1.0
ERR1035252,,,,0.0,,1.0,,,,,,1.0,1.0
ERR1035253,,,,0.0,,1.0,,,,,,1.0,1.0
ERR1035254,,,,0.0,,1.0,,,,,,1.0,1.0
ERR1035255,,,,0.0,,0.0,,,,,0.0,0.0,1.0
ERR1035256,,,,0.0,,0.0,,,,,0.0,0.0,0.0
ERR1035257,,,,0.0,,0.0,,,,,0.0,1.0,0.0
ERR1035258,0.0,0.0,,1.0,,1.0,0.0,,1.0,,,1.0,1.0
ERR1035259,0.0,0.0,,1.0,,1.0,0.0,,1.0,,,1.0,0.0
ERR1035260,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0
ERR1035261,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035263,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035264,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,1.0,1.0
ERR1035265,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035266,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0
ERR1035267,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035268,0.0,0.0,,1.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035269,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035270,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035271,,,,1.0,,1.0,,,,,,1.0,0.0
ERR1035273,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035276,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035281,0.0,0.0,,1.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035282,0.0,0.0,,1.0,,1.0,0.0,,0.0,,,1.0,1.0
ERR1035283,0.0,0.0,,1.0,,1.0,0.0,,1.0,,,1.0,1.0
ERR1035284,0.0,0.0,,0.0,,1.0,0.0,,1.0,,,1.0,0.0
ERR1035285,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,1.0,1.0
ERR1035287,0.0,0.0,,1.0,,1.0,0.0,,0.0,,,1.0,1.0
ERR1035288,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0
ERR1035289,0.0,0.0,,1.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035290,0.0,0.0,,1.0,,1.0,0.0,,1.0,,,1.0,0.0
ERR1035292,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035293,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035294,0.0,0.0,,1.0,,1.0,0.0,,0.0,,,1.0,1.0
ERR1035296,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035297,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,1.0,1.0
ERR1035298,0.0,1.0,,0.0,,1.0,0.0,,0.0,,,1.0,1.0
ERR1035299,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0
ERR1035300,0.0,0.0,,1.0,,1.0,0.0,,1.0,,,1.0,1.0
ERR1035301,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035302,0.0,0.0,,1.0,,1.0,0.0,,1.0,,,1.0,1.0
ERR1035304,0.0,0.0,,1.0,,1.0,0.0,,1.0,,,1.0,1.0
ERR1035306,0.0,0.0,,1.0,,1.0,0.0,,1.0,,,1.0,1.0
ERR1035307,0.0,0.0,,1.0,,1.0,0.0,,0.0,,,1.0,1.0
ERR1035308,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,1.0,1.0
ERR1035309,0.0,0.0,,0.0,,1.0,0.0,,1.0,,,1.0,1.0
ERR1035310,0.0,0.0,,1.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035311,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035312,0.0,0.0,,1.0,,1.0,0.0,,1.0,,,1.0,1.0
ERR1035313,0.0,1.0,,0.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035314,1.0,1.0,,0.0,,1.0,1.0,,1.0,,,1.0,0.0
ERR1035315,0.0,0.0,,1.0,,1.0,0.0,,1.0,,,1.0,1.0
ERR1035316,0.0,0.0,,1.0,,1.0,0.0,,0.0,,,1.0,0.0
ERR1035317,0.0,0.0,,0.0,,1.0,0.0,,1.0,,,1.0,0.0
